"latitude","longitude","survey_date","class","order","family","genus","species","valid_genus","valid_species","biomass_mean","size_class_mean","total_mean","bodySize","ref_bodysize"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Abudefduf","whitleyi","Abudefduf","whitleyi",543.2,9.4,11.5,14,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Acanthochromis","polyacanthus","Acanthochromis","polyacanthus",921.7,8.6,41.1,14,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Acanthuridae","Acanthurus","grammoptilus","Acanthurus","grammoptilus",624,25,1.5,35,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Acanthuridae","Acanthurus","lineatus","Acanthurus","lineatus",467.7,22.5,2,38,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Amblyglyphidodon","curacao","Amblyglyphidodon","curacao",44.2,8.3,1.3,11,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Gobiidae","Amblygobius","phalaena","Amblygobius","phalaena",4.4,5,1.5,15,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Blenniidae","Aspidontus","taeniatus","Aspidontus","taeniatus",10.2,7.5,1,11.5,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Plesiopidae","Assessor","macneilli","Assessor","macneilli",20.5,3.8,17.5,6,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Bodianus","axillaris","Bodianus","axillaris",44.7,9.4,1.2,20,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Scaridae","Bolbometopon","muricatum","Bolbometopon","muricatum",30493,81.2,7.5,130,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Caesionidae","Caesio","cuning","Caesio","cuning",637.8,11.7,14.2,60,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacanthidae","Centropyge","vrolikii","Centropyge","vrolikii",NA,10,1,12,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Serranidae","Cephalopholis","cyanostigma","Cephalopholis","cyanostigma",100,15,1,40,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","aureofasciatus","Chaetodon","aureofasciatus",43.2,8.8,1.2,12.5,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Cheilinus","fasciatus","Cheilinus","fasciatus",32.9,10,1,40,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Cheilinus","trilobatus","Cheilinus","trilobatus",39.1,8.8,1.5,45,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Chaetodontidae","Chelmon","rostratus","Chelmon","rostratus",37.4,10,1.5,20,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Scaridae","Chlorurus","microrhinos","Chlorurus","microrhinos",1619.1,45,1,70,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Scaridae","Chlorurus","sordidus","Chlorurus","sordidus",314.2,14,4.1,40,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Choerodon","fasciatus","Choerodon","fasciatus",362.5,20,1.3,30,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Choerodon","schoenleinii","Choerodon","schoenleinii",1124.5,40,1,100,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Chromis","nitida","Chromis","nitida",189.2,4.4,63.2,7,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","brownriggii","Chrysiptera","brownriggii",8.4,5,2,8,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","rollandi","Chrysiptera","rollandi",8.2,3.3,4,7.5,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Cirrhilabrus","punctatus","Cirrhilabrus","punctatus",72.1,5,65,13,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Coris","batuensis","Coris","batuensis",8,4.6,10.9,17,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","striatus","Ctenochaetus","striatus",347.6,17.5,2,26,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Serranidae","Diploprion","bifasciatum","Diploprion","bifasciatum",89.8,13.8,1,25,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Blenniidae","Ecsenius","mandibularis","Ecsenius","mandibularis",NA,5,1,7.5,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Blenniidae","Ecsenius","stictus","Ecsenius","stictus",1.4,3.8,1,5.8,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Serranidae","Epinephelus","fasciatus","Epinephelus","fasciatus",157.5,16.2,1,40,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Halichoeres","hortulanus","Halichoeres","hortulanus",184.1,20,1,27,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Halichoeres","melanurus","Halichoeres","melanurus",11.3,5,4.7,12,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Halichoeres","nebulosus","Halichoeres","nebulosus",1.5,2.5,5,12,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Halichoeres","prosopeion","Halichoeres","prosopeion",22.7,10,1,13,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Hemigymnus","fasciatus","Hemigymnus","fasciatus",67.7,10.6,1.5,30,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Hemigymnus","melapterus","Hemigymnus","melapterus",42.3,9.6,1.3,37,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Gobiidae","Koumansetta","rainfordi","Koumansetta","rainfordi",4.5,5,2,8.5,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Kyphosidae","Kyphosus","vaigiensis","Kyphosus","vaigiensis",1441.5,35,2,70,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Labroides","dimidiatus","Labroides","dimidiatus",16.5,7.5,1.7,14,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Lutjanidae","Lutjanus","carponotatus","Lutjanus","carponotatus",4942.3,28.3,11.7,40,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Acanthuridae","Naso","unicornis","Naso","unicornis",491.6,35,1,70,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Neopomacentrus","azysron","Neopomacentrus","azysron",821.3,5,268.8,7.5,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pinguipedidae","Parapercis","australis","Parapercis","australis",10.4,6.2,2.8,9.2,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Mullidae","Parupeneus","multifasciatus","Parupeneus","multifasciatus",53.3,15,1,35,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Serranidae","Plectropomus","laevis","Plectropomus","laevis",3709.7,68.8,1,125,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Serranidae","Plectropomus","leopardus","Plectropomus","leopardus",981.1,39.2,1.2,120,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","amboinensis","Pomacentrus","amboinensis",190.2,3.8,42.5,9,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","bankanensis","Pomacentrus","bankanensis",26.6,6.2,5,9,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","brachialis","Pomacentrus","brachialis",52.7,6.2,5,8,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","chrysurus","Pomacentrus","chrysurus",31.1,5,5.5,9,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","coelestis","Pomacentrus","coelestis",94.6,3.8,32.3,9,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","imitator","Pomacentrus","imitator",485.4,6.2,75,11,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","lepidogenys","Pomacentrus","lepidogenys",405.4,4.2,83.3,9,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","moluccensis","Pomacentrus","moluccensis",102.1,4.4,17.5,9,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","wardi","Pomacentrus","wardi",23,7.5,2.8,8,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","fuscus","Pseudochromis","fuscus",31.5,7.5,3.5,10,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","spp.",NA,NA,8.5,7.5,1,NA,NA
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Microdesmidae","Ptereleotris","evides","Ptereleotris","evides",5.6,5,2,14,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Beryciformes","Holocentridae","Sargocentron","caudimaculatum","Sargocentron","caudimaculatum",363.8,25,1,25,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Scaridae","Scarus","altipinnis","Scarus","altipinnis",730.8,35,1,60,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Scaridae","Scarus","dimidiatus","Scarus","dimidiatus",415.8,25,1,40,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Scaridae","Scarus","frenatus","Scarus","frenatus",653.2,25.5,1.2,47,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Scaridae","Scarus","niger","Scarus","niger",344.6,18.6,1.9,40,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Scaridae","Scarus","rivulatus","Scarus","rivulatus",1266,30,2,40,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Scaridae","Scarus","schlegeli","Scarus","schlegeli",3878.9,25,10,40,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Nemipteridae","Scolopsis","bilineata","Scolopsis","bilineata",72.1,11.4,1.7,25,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Siganidae","Siganus","doliatus","Siganus","doliatus",171.8,15.6,1.8,25,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Siganidae","Siganus","lineatus","Siganus","lineatus",5802.5,26.7,13.3,43,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Stegastes","apicalis","Stegastes","apicalis",82,10.4,1.3,15,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Pomacentridae","Stegastes","nigricans","Stegastes","nigricans",93.7,12.5,1,14,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Stethojulis","bandanensis","Stethojulis","bandanensis",17.3,8.3,1.2,15,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Stethojulis","interrupta","Stethojulis","interrupta",2.6,5,1,13,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Aulopiformes","Synodontidae","Synodus","variegatus","Synodus","variegatus",44.5,14.2,1,40,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Labridae","Thalassoma","lunare","Thalassoma","lunare",72.8,8.5,4.5,45,"Fishbase2022"
-19.8,149.1,2021-08-07,"Actinopterygii","Perciformes","Serranidae","Variola","louti","Variola","louti",13.6,7.5,2,83,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Amblyglyphidodon","curacao","Amblyglyphidodon","curacao",286.7,8.8,7.5,11,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Gobiidae","Amblygobius","phalaena","Amblygobius","phalaena",9.3,7.5,1,15,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Serranidae","Cephalopholis","microprion","Cephalopholis","microprion",28.9,10,1,25,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Serranidae","Cephalopholis","miniata","Cephalopholis","miniata",265.2,22.5,1,50,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Scaridae","Cetoscarus","ocellatus","Cetoscarus","ocellatus",NA,30,1,80,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","aureofasciatus","Chaetodon","aureofasciatus",34.3,6.7,2,12.5,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","rainfordi","Chaetodon","rainfordi",34.3,5.8,2,15,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Labridae","Cheilinus","fasciatus","Cheilinus","fasciatus",359.5,21,1.4,40,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Labridae","Cheilinus","trilobatus","Cheilinus","trilobatus",246.7,20,1,45,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Apogonidae","Cheilodipterus","quinquelineatus","Cheilodipterus","quinquelineatus",1.7,2.5,5,13,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Chaetodontidae","Chelmon","rostratus","Chelmon","rostratus",107.9,12.5,2,20,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Scaridae","Chlorurus","microrhinos","Chlorurus","microrhinos",71,12.5,1,70,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Scaridae","Chlorurus","sordidus","Chlorurus","sordidus",299.6,16.9,1.4,40,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","rollandi","Chrysiptera","rollandi",149.4,3.8,62.5,7.5,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Labridae","Cirrhilabrus","punctatus","Cirrhilabrus","punctatus",159.6,3.9,105,13,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Blenniidae","Cirripectes","stigmaticus","Cirripectes","stigmaticus",12.3,7.5,1,10,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","binotatus","Ctenochaetus","binotatus",5.8,5,1,22,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","striatus","Ctenochaetus","striatus",239.2,20,1,26,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Dascyllus","aruanus","Dascyllus","aruanus",18,4.2,4,10,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Serranidae","Diploprion","bifasciatum","Diploprion","bifasciatum",540.3,20,2,25,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Dischistodus","melanotus","Dischistodus","melanotus",32.1,7.5,1,16,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Blenniidae","Ecsenius","stictus","Ecsenius","stictus",0.5,2.5,1,5.8,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Labridae","Halichoeres","melanurus","Halichoeres","melanurus",17.3,6.7,2.9,12,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Labridae","Hemigymnus","melapterus","Hemigymnus","melapterus",579.2,22.5,1.5,37,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Gobiidae","Koumansetta","rainfordi","Koumansetta","rainfordi",0.3,2.5,1,8.5,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Labridae","Labroides","dimidiatus","Labroides","dimidiatus",4.1,3.8,3,14,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Labridae","Labropsis","australis","Labropsis","australis",3.9,5,1.5,10.5,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Blenniidae","Meiacanthus","atrodorsalis","Meiacanthus","atrodorsalis",0.3,2.5,1,11,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Neopomacentrus","azysron","Neopomacentrus","azysron",24.3,2.5,70,7.5,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Eupercaria incertae sedis","Labridae","Oxycheilinus","digramma","Oxycheilinus","digramma",NA,16.7,1,40,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Blenniidae","Plagiotremus","rhinorhynchos","Plagiotremus","rhinorhynchos",0.9,5,1,12,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Plectroglyphidodon","lacrymatus","Stegastes","lacrymatus",17.2,5,2.5,NA,NA
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Serranidae","Plectropomus","laevis","Plectropomus","laevis",476.6,35,1,125,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Serranidae","Plectropomus","leopardus","Plectropomus","leopardus",517,35,1,120,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacanthidae","Pomacanthus","sexstriatus","Pomacanthus","sexstriatus",288.4,22.5,1,46,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","amboinensis","Pomacentrus","amboinensis",255.4,5,38.3,9,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","brachialis","Pomacentrus","brachialis",403.6,5,92.5,8,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","chrysurus","Pomacentrus","chrysurus",466,5,82.5,9,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","lepidogenys","Pomacentrus","lepidogenys",30.2,3.8,6,9,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","moluccensis","Pomacentrus","moluccensis",401.8,4.5,59,9,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","vaiuli","Pomacentrus","vaiuli",22.5,5,5.8,10,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","wardi","Pomacentrus","wardi",107.5,5,41.2,8,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","fuscus","Pseudochromis","fuscus",2.8,5,1,10,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Microdesmidae","Ptereleotris","evides","Ptereleotris","evides",11.3,5,4,14,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Scaridae","Scarus","flavipectoralis","Scarus","flavipectoralis",285,17.8,2,40,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Scaridae","Scarus","forsteni","Scarus","forsteni",107.4,15,1,55,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Scaridae","Scarus","frenatus","Scarus","frenatus",331,20,1,47,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Scaridae","Scarus","ghobban","Scarus","ghobban",82.7,15,1,75,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Scaridae","Scarus","niger","Scarus","niger",270.4,25,1,40,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Scaridae","Scarus","psittacus","Scarus","psittacus",520.5,30,1,34,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Scaridae","Scarus","schlegeli","Scarus","schlegeli",232.1,18.8,1,40,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Nemipteridae","Scolopsis","bilineata","Scolopsis","bilineata",83.5,13.6,1,25,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Siganidae","Siganus","doliatus","Siganus","doliatus",437.7,22.5,2,25,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Stegastes","fasciolatus","Plectroglyphidodon","fasciolatus",63.3,9.4,2,NA,NA
-19.3,148.3,2021-11-23,"Actinopterygii","Aulopiformes","Synodontidae","Synodus","variegatus","Synodus","variegatus",4.9,7.5,1,40,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Labridae","Thalassoma","lunare","Thalassoma","lunare",120.7,13.7,2.3,45,"Fishbase2022"
-19.3,148.3,2021-11-23,"Elasmobranchii","Carcharhiniformes","Carcharhinidae","Triaenodon","obesus","Triaenodon","obesus",69260.7,200,1,213,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Abudefduf","whitleyi","Abudefduf","whitleyi",1954.3,15,16,14,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Acanthochromis","polyacanthus","Acanthochromis","polyacanthus",47.9,10,1,14,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Amblyglyphidodon","curacao","Amblyglyphidodon","curacao",433,7.8,18.3,11,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacentridae","Amblyglyphidodon","leucogaster","Amblyglyphidodon","leucogaster",95.6,8.8,4.1,13,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Plesiopidae","Assessor","macneilli","Assessor","macneilli",4.4,2.5,16.5,6,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Labridae","Bodianus","mesothorax","Bodianus","mesothorax",9.3,7.5,1,25,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Caesionidae","Caesio","caerulaurea","Caesio","caerulaurea",2344.4,17.5,20.5,35,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Caesionidae","Caesio","cuning","Caesio","cuning",4326.1,23.9,24.8,60,"Fishbase2022"
-19.3,148.3,2021-11-23,"Actinopterygii","Perciformes","Pomacanthidae","Centropyge","vrolikii","Centropyge","vrolikii",NA,7.5,1,12,"Fishbase2022"
